acpr,unch_prpr,optn_shrn_iscd,optn_prpr,optn_prdy_vrss,prdy_vrss_sign,optn_prdy_ctrt,optn_bidp,optn_askp,tmvl_val,nmix_sdpr,acml_vol,seln_rsqn,shnu_rsqn,acml_tr_pbmn,hts_otst_stpl_qty,otst_stpl_qty_icdc,delta_val,gama,vega,theta,rho,hts_ints_vltl,invl_val,esdg,dprt,hist_vltl,hts_thpr,optn_oprc,optn_hgpr,optn_lwpr,optn_mxpr,optn_llam,atm_cls_name,rgbf_vrss_icdc,total_askp_rsqn,total_bidp_rsqn,futs_antc_cnpr,futs_antc_cntg_vrss,antc_cntg_vrss_sign,antc_cntg_prdy_ctrt,code,trade_date,collection_time
370.0,2763.21,301W06370,2.03,-2.41,5,-54.28,2.01,2.03,2.03,4.44,48494,6,4,26959898,9502,6510,-0.286,0.0275,0.1773,-0.2925,-0.0211,22.4861,0.0,-0.21,-9.38,23.6987,2.24,3.1,3.44,1.6,30.15,0.01,ATM,25,1300,467,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
367.5,2744.54,301W06367,1.46,-1.93,5,-56.93,1.43,1.46,1.46,3.39,44960,128,1,18120085,6882,4293,-0.2201,0.024,0.1545,-0.2556,-0.0162,22.8727,0.0,-0.13,-8.18,23.6987,1.59,2.35,2.55,1.18,27.9,0.01,OTM,82,470,365,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
365.0,2725.87,301W06365,1.05,-1.47,5,-58.33,1.04,1.05,1.05,2.52,56905,33,6,16587658,8970,4928,-0.1636,0.02,0.1287,-0.2136,-0.012,23.4156,0.0,-0.04,-3.67,23.6987,1.09,1.66,1.85,0.87,25.8,0.01,OTM,44,253,312,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
362.5,2707.2,301W06362,0.76,-1.09,5,-58.92,0.75,0.76,0.76,1.85,44320,84,1,9667420,9396,2799,-0.1172,0.0159,0.1026,-0.1705,-0.0086,24.0938,0.0,0.04,5.56,23.6987,0.72,1.22,1.35,0.64,23.65,0.01,OTM,16,394,229,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
360.0,2688.53,301W06360,0.54,-0.82,5,-60.29,0.53,0.54,0.54,1.36,50567,13,7,8122308,12031,3416,-0.0808,0.0121,0.0781,-0.13,-0.0059,24.694,0.0,0.08,17.39,23.6987,0.46,0.89,0.98,0.48,21.7,0.01,OTM,-42,390,596,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
357.5,2669.86,301W06357,0.39,-0.6,5,-60.61,0.39,0.4,0.39,0.99,29064,11,14,3443253,7289,146,-0.0534,0.0088,0.0567,-0.0946,-0.0039,25.4346,0.0,0.11,39.29,23.6987,0.28,0.61,0.71,0.36,19.9,0.01,OTM,-7,402,393,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
355.0,2651.19,301W06355,0.29,-0.43,5,-59.72,0.28,0.29,0.29,0.72,30283,7,51,2769718,11726,1400,-0.0339,0.0061,0.0393,-0.0656,-0.0025,26.3436,0.0,0.12,70.59,23.6987,0.17,0.46,0.53,0.27,18.15,0.01,OTM,-35,192,1349,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
352.5,2632.52,301W06352,0.22,-0.31,5,-58.49,0.22,0.23,0.22,0.53,22274,34,20,1601488,9464,679,-0.0206,0.004,0.0259,-0.0433,-0.0015,27.338,0.0,0.13,144.44,23.6987,0.09,0.34,0.4,0.21,16.65,0.01,OTM,-5,113,519,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
350.0,2613.85,301W06350,0.18,-0.24,5,-57.14,0.18,0.19,0.18,0.42,23975,10,303,1368118,15647,1007,-0.012,0.0025,0.0162,-0.0272,-0.0009,28.6779,0.0,0.13,260.0,23.6987,0.05,0.26,0.32,0.16,15.25,0.01,OTM,119,171,1497,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
347.5,2595.18,301W06347,0.14,-0.17,5,-54.84,0.13,0.14,0.14,0.31,16255,23,46,743440,8437,-1242,-0.0066,0.0015,0.0097,-0.0162,-0.0005,29.7246,0.0,0.11,366.67,23.6987,0.03,0.2,0.25,0.14,14.05,0.01,OTM,2,150,562,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
345.0,2576.51,301W06345,0.11,-0.15,5,-57.69,0.11,0.12,0.11,0.26,19275,5,122,734873,11936,-2766,-0.0035,0.0009,0.0055,-0.0092,-0.0003,30.7906,0.0,0.1,1000.0,23.6987,0.01,0.19,0.2,0.11,12.95,0.01,OTM,-38,35,759,0.0,0.0,0,0.0,202506_put,2025-06-05,19:28:20
